,kcat_mw,flux,enz useage,enz ratio
ATPPRT,101.1762038649312,0.04973857033060705,0.0004916034445906603,0.004312310917461932
TALA,15465.268214297732,7.372697873355388,0.00047672615639082706,0.0041818083893932195
ILETA_reverse,321.0991410912784,0.15253116067027944,0.0004750282425293677,0.004166914408152348
ACLS,982.4710191365456,0.4590530148859159,0.0004672433139955204,0.004098625561364214
RBFSa,1.0379796492765665,0.0004683105484062367,0.00045117507721141917,0.003957676115889642
PGM_reverse,18656.028269972365,8.292022866368974,0.0004444688197495563,0.0038988492960487396
PGAMT_reverse,116.74482702193356,0.049607317374215185,0.00042492090347519344,0.0037273763462736267
HSK,734.2252294144153,0.2857198356630037,0.00038914467143941764,0.003413549749468576
DHAD1,1276.4522302616072,0.4590530148859159,0.00035963195801838474,0.0031546662984068834
FACOAE120,305.29319635585256,0.1078647295864793,0.00035331520935943554,0.003099256222451189
LEUTAi,754.3404856239865,0.23653410278471915,0.0003135641096991624,0.002750562365782126
HSDy_reverse,1252.1435192945708,0.36652493074791215,0.0002927179872754554,0.002567701642767153
PGI_reverse,49860.653537516395,14.495696447388125,0.00029072415660338674,0.002550211900029708
PPCSCT,949.7551296438048,0.2756091579262262,0.00029018970187567227,0.002545523700663792
ALATA_L_reverse,1945.9105308195667,0.527640034766219,0.0002711532860372521,0.002378537596818001
HISTD,191.25025476926547,0.04973857033060705,0.0002600706095299811,0.0022813211362279046
CYSTL,332.4442464056864,0.08080509508490849,0.00024306359926079424,0.002132136835621002
GLUDy_reverse,18734.270371836665,4.48966776449611,0.000239649993054731,0.0021021929215327283
GHMT2r,2450.825000110335,0.5855506766676644,0.00023891982358646704,0.002095787926197079
ACOAD3f_reverse,794.5876465406324,0.18684120848293645,0.00023514235250998464,0.002062652214999865
ACOAD5f_reverse,794.5876465406324,0.18684120848293645,0.00023514235250998464,0.002062652214999865
Htex_reverse,40866.51883318211,9.418547713931318,0.0002304710061646798,0.00202167549267263
ANS,131.56808819003118,0.02984324720072934,0.00022682739873536097,0.0019897140239943946
DAPDC,816.884985138786,0.18016358307354435,0.00022054950984676892,0.0019346448232172712
UHGADA,105.71947735150593,0.02042926015647978,0.00019324026819159048,0.0016950900718560567
SDPTA_reverse,1091.05123398414,0.19475261168241206,0.0001784999692189002,0.001565789203674563
ACONTa,3364.6342401610304,0.5644885147554946,0.00016777113780084408,0.0014716766473758251
ACONTb,3364.6342401610304,0.5644885147554946,0.00016777113780084408,0.0014716766473758251
XPPT,767.1471363711363,0.1276975763091146,0.00016645773705571926,0.0014601555882080635
ACHBS,918.2247389279815,0.15253116067027944,0.00016611528115476184,0.0014571515890768583
GF6PTA,319.6603169774428,0.049607317374215185,0.0001551875998975368,0.0013612947359433053
PPA,13773.990212041455,1.9660595592784555,0.0001427371102354707,0.001252079914346234
PYK,45196.10594344408,6.28916522819898,0.00013915281188314974,0.0012206387007293836
NH4tex,40866.51883318211,5.670083090122947,0.00013874641765471466,0.0012170738390764443
TRPAS2_reverse,215.5009247074049,0.02984324720072934,0.00013848315148182696,0.0012147644866826925
PSCVT,1445.724858230034,0.20009198194843286,0.0001384025326875825,0.0012140573042770395
ASPTA_reverse,11231.110894441152,1.5371416981682628,0.00013686461763360138,0.0012005668213473804
BPNT,975.3126851364627,0.12993097661507844,0.0001332198161627508,0.0011685948786206212
PGK_reverse,76293.48135375575,9.193789215599553,0.00012050556682516578,0.0010570663756593488
SULR,1083.7922341147605,0.12993097661507844,0.0001198855025208829,0.001051627215095464
DHAD2,1276.4522302616072,0.15253116067027944,0.00011949617624078136,0.0010482120722875557
IPMD,1983.9432710982785,0.23653410278471915,0.00011922422693758665,0.0010458265520840934
ADSL2r,1978.4741845611802,0.23509714541812,0.00011882750214922002,0.0010423465100808775
DDPA,1718.7289534930248,0.20009198194843286,0.0001164185787071195,0.0010212156026940308
ACtex_reverse,40866.51883318211,4.5945295808994695,0.00011242772108029129,0.000986208079651678
IGPS,273.23762464060064,0.02984324720072934,0.00010922085580264887,0.000958077682479376
ICDHyr,5180.477630598361,0.5644885147554946,0.0001089645694870599,0.0009558295569040341
ASPCT,1641.491039105518,0.17367128683857752,0.00010580093506524078,0.00092807837776527
ACOAD6f_reverse,794.5876465406324,0.07897647889645715,9.939303642624473e-05,0.0008718687405810941
G1SAT,20.235373990711125,0.0018732421936245851,9.257264997842298e-05,0.0008120407892844121
HSST,881.668468090228,0.08080509508490849,9.165020414072364e-05,0.0008039491591291547
FADRx,11134.867769224908,1.0136056808425469,9.102988035870527e-05,0.0007985077224447831
EAR160y,818.2725733429753,0.06700620927351976,8.18873948075422e-05,0.0007183104807679141
ADSL1r,1978.4741845611802,0.15713813943961247,7.942390184609119e-05,0.0006967008933867648
RPE,190463.09837013626,14.54530376476234,7.63680938157151e-05,0.0006698955597869745
PPM_reverse,6603.013619562767,0.490016637322384,7.421105960929874e-05,0.0006509742070991118
3HAD160,958.4615618599772,0.06700620927351976,6.991016848238383e-05,0.0006132470919507354
3HAD140,958.4615618599772,0.06700620927351975,6.991016848238382e-05,0.0006132470919507353
UAGPT3,209.33658074769863,0.014589028608867703,6.969173068920536e-05,0.0006113309709579418
PRAMPC,727.9105986166165,0.04973857033060705,6.833060327069626e-05,0.0005993912567604935
DHORTS_reverse,2833.721625707619,0.17367128683857752,6.128734920996674e-05,0.000537608326403217
ASAD_reverse,9180.454692774983,0.5612775424303242,6.11383162613993e-05,0.0005363010198368359
TMDS,224.97124069462623,0.013737459427797334,6.106318027753791e-05,0.0005356419322591044
DASYN161,664.5937851706312,0.039488239448228574,5.941710610202315e-05,0.0005212026851054662
UAAGDS,250.28039239946307,0.014589028608867703,5.829073731666005e-05,0.0005113222571636846
UAGCVT,250.55513972189496,0.014589028608867703,5.822681835647385e-05,0.0005107615645304724
UAGAAT,355.29907030076606,0.02042926015647978,5.749877177890193e-05,0.0005043751910429994
PGCD,17223.387059989327,0.901766349230578,5.2357085519225206e-05,0.00045927267999320355
DAPE,3747.2037287456697,0.19475261168241206,5.1972784449486844e-05,0.00045590161797795476
TRPS3,583.7587052337179,0.02984324720072934,5.112257330497723e-05,0.0004484436254822564
MTHFD,10153.2142911214,0.5188791624329331,5.1104915897094106e-05,0.00044828873593942195
DASYN160,664.5937851706312,0.03350310463675988,5.0411402249508126e-05,0.0004422052828904221
ADK3,17769.5108793352,0.8877036449768521,4.995656048187541e-05,0.0004382154428234685
PMPK,2.3751816153050958,0.00011707763710153654,4.929207785506446e-05,0.0004323866478514426
PSP_L,18890.1588775979,0.901766349230578,4.773736182282697e-05,0.00041874878791953483
GMPS,2708.6846787277264,0.1276975763091146,4.714375848616472e-05,0.00041354174110670803
NDPK1,28181.825663529213,1.3024703373406574,4.6216677119900574e-05,0.00040540944842018046
KDOPS,448.9973307559831,0.02042926015647978,4.549973631710182e-05,0.0003991204940096651
PRMICI,1094.7235389473199,0.04973857033060705,4.543482309555103e-05,0.00039855107978553536
PPND,1723.1505143604688,0.07251410833554765,4.20822834286537e-05,0.00036914283709345346
TDSK,242.76959647984089,0.01021463007823989,4.2075409055960985e-05,0.00036908253557860513
ACGK,3835.0546271937487,0.1552942979082408,4.0493373107927644e-05,0.00035520502726252317
SHSL1,2022.4031964794558,0.08080509508490849,3.995498782120785e-05,0.0003504823493088408
DHORD2,4347.180263497804,0.17367128683857752,3.9950330170766624e-05,0.000350441492726023
ACCOAL,7136.8627921731495,0.2756091579262262,3.861769042673499e-05,0.00033875167040995605
OMPDC,4521.257517480859,0.17367128683857752,3.841216435186447e-05,0.0003369488101040743
DHQTi,5238.22823132781,0.20009198194843286,3.819840852900612e-05,0.00033507375902636945
ADSK,3485.716333726082,0.12993097661507844,3.727525827558887e-05,0.00032697594978586727
CTECOAI7_reverse,2158.068880278513,0.07897647889645715,3.659590276204007e-05,0.0003210166908950883
ACKr,69598.11548368397,2.5326307959459973,3.638935879721811e-05,0.00031920490172998345
MOHMT,9.956993268511594,0.0003538579704325806,3.5538637105604524e-05,0.00031174243075091687
MTHFR2,2381.759425394737,0.0810403003827627,3.402539295896e-05,0.0002984683592891228
FUM,16696.2203499525,0.5474781316070676,3.279054301703829e-05,0.0002876363422547219
THRD_L,4875.255449591281,0.15253116067027944,3.1286803788520855e-05,0.0002744456472677268
DHNPA2r,11.407886848109607,0.0003512329113046549,3.0788604057977436e-05,0.00027007547419278453
PTAr_reverse,86165.42453922243,2.5326307959459973,2.9392657315732784e-05,0.0002578303273309893
PPNCL2,12.558087869013734,0.0003538579704325806,2.817769505385467e-05,0.0002471727636303041
PRFGS,8496.162152490722,0.23521422305522155,2.7684761523326916e-05,0.00024284878529234134
PPCDC,12.89189589141801,0.0003538579704325806,2.7448094012932566e-05,0.00024077275449940847
SHKK,7430.907058712952,0.20009198194843286,2.6926992945473496e-05,0.00023620169250415348
GLUTRS,71.90749749608386,0.0018732421936245851,2.6050721536048496e-05,0.00022851510119340784
HXAND,5066.279197746677,0.1276975763091146,2.520539656912523e-05,0.00022109996990460725
SDPDS,7837.4624609270895,0.19475261168241206,2.4848937095817983e-05,0.00021797313241945598
FMNAT,4.8481374318756965,0.00011707763710158177,2.414899304046453e-05,0.00021183327228477657
3OAR140,4497.577655583072,0.1078647295864793,2.398284984642374e-05,0.00021037587584582225
NADS1,56.60438326720927,0.0011959769386424846,2.112869833766584e-05,0.0001853394591023319
GLYCL,1476.8506098532337,0.028577181183362832,1.935008252879604e-05,0.00016973756604207052
TMPK,6.466918348027419,0.00011707763710153654,1.8104084635187688e-05,0.00015880775995778674
PRAGSr,13362.461088714948,0.23521422305522155,1.760261238506939e-05,0.00015440888057078413
SHK3Dr,11725.461473604048,0.20009198194843286,1.7064742602998867e-05,0.00014969072458770934
UAGDP,3133.033157100824,0.049607317374215185,1.5833639443547956e-05,0.00013889157406621013
P5CR,7336.379220661092,0.11605648910080793,1.5819314352502882e-05,0.0001387659153728323
3OAR160,4497.577655583072,0.06700620927351976,1.4898288457641537e-05,0.0001306867408565047
PHETA1_reverse,6861.417229396065,0.09726631586374966,1.4175834614317857e-05,0.0001243494264413847
ADCS,24.903599985503487,0.0003512329113046549,1.4103700328832353e-05,0.000123716669551161
METAT,35.52700059294485,0.0004714606193595532,1.327048755850159e-05,0.00011640778560089113
TYRTA_reverse,5480.166194663028,0.07251410833554765,1.3232100224655047e-05,0.00011607105460223725
METS,6208.459258209475,0.0810403003827627,1.305320644177583e-05,0.00011450181089277043
PItex,40866.51883318211,0.5064295570132197,1.2392285212265681e-05,0.00010870425624794457
TKT1,595529.5358742215,7.372697873355388,1.23800708935997e-05,0.00010859711310175175
RPI_reverse,645101.7529069949,7.862714510677768,1.2188332267345962e-05,0.00010691519532759615
ALAALAr,1250.2181662334226,0.014589028608867703,1.1669186229168782e-05,0.00010236128271200686
DTMPK,1202.1089845310325,0.013737459427797334,1.1427798647688004e-05,0.00010024384778673687
ALAR,1961.878871194452,0.021883542913301558,1.115438023958033e-05,9.784544069807307e-05
THRS,26152.541357309317,0.2857198356630037,1.092512699853349e-05,9.583444735555693e-05
GTHOr,11978.314900815007,0.12993097661507844,1.0847183238289879e-05,9.515073016043753e-05
MCOATA,16269.726178674857,0.17487303890730133,1.0748370131546028e-05,9.428394852233357e-05
KDOCT2,1907.7003299003416,0.02042926015647978,1.0708841339639025e-05,9.393720473367566e-05
ARGSL,15657.660975551591,0.1552942979082408,9.918103230790516e-06,8.700090553325014e-05
CBMKr,34197.84414788223,0.3289655847468184,9.619483126604936e-06,8.438143093513101e-05
DXPS,155.85118553853732,0.001488408525483667,9.550190589442955e-06,8.37736016617803e-05
NTD11,13698.751919366905,0.1276975763091146,9.321840198345327e-06,8.177052805566076e-05
OCBT,17050.96744791431,0.1552942979082408,9.107653180537657e-06,7.98916945661198e-05
HMBS,26.586473983658184,0.00023415527420307309,8.807308345852876e-06,7.72570907530954e-05
ORPT_reverse,20058.59142020622,0.17367128683857752,8.658199531579672e-06,7.59491186980673e-05
CYSS,15647.061181754309,0.12993097661507844,8.303858156226044e-06,7.28408610195267e-05
UMPK,24070.61340079123,0.19847494552568512,8.245529194497428e-06,7.232920346050375e-05
IPDPS,136.65166048158784,0.0011082999637728476,8.110402463219081e-06,7.114388125630773e-05
NDPK2,28181.825663529213,0.22327860421279272,7.922787078402199e-06,6.949813226668596e-05
RBFSb,30.039198276242022,0.0002341552742031183,7.794990800014511e-06,6.837711228082904e-05
UAMAS,1876.4512330317689,0.014589028608867703,7.77479763505301e-06,6.819997925485097e-05
MECDPS,165.70465904293724,0.0012542532512805973,7.569209330170954e-06,6.639657307167504e-05
ACODA,21314.967961395458,0.1552942979082408,7.285692297989921e-06,6.39095815613151e-05
GRXR,19153.871409028732,0.12993097661507844,6.783536019450966e-06,5.950470192500847e-05
A5PISO,3121.662268036087,0.02042926015647978,6.544353104966836e-06,5.7406606183919615e-05
DHFR,2159.890178561508,0.014088692339101991,6.522874393773619e-06,5.721819643661069e-05
RHCCE,36.89702413448563,0.00023520529785421132,6.374641407310076e-06,5.5917907081667327e-05
PPNDH,16025.691308669297,0.09726631586374966,6.069399066181454e-06,5.3240342685802225e-05
THZPSN3,21.147400715062627,0.00011707763710153654,5.536266072555472e-06,4.856373747855677e-05
UAPGR,2848.503711923067,0.014589028608867703,5.1216463393752905e-06,4.4926722275221846e-05
GK1,25232.320696656167,0.1276975763091146,5.060873228598324e-06,4.4393624812266e-05
PUNP5,29042.594581228583,0.1276975763091146,4.396906617690789e-06,3.8569356295533234e-05
HSTPT,11453.1446056481,0.04973857033060705,4.342787246925928e-06,3.8094624973034457e-05
CYTK1,22004.307714688657,0.0950287154631814,4.318641453997953e-06,3.7882819771911866e-05
ECOAH1,43412.151203676556,0.18684120848293645,4.303891958874246e-06,3.7753438235738994e-05
PRAIi,7692.989283181423,0.02984324720072934,3.879278405596285e-06,3.402875794382706e-05
FCLT,30.331772661261052,0.00011707763710153654,3.85990091673953e-06,3.3858779971399384e-05
SERAT,36015.89122329871,0.12993097661507844,3.607601317138196e-06,3.164562558893154e-05
ECOAH3,51936.23641209152,0.18684120848293645,3.5975115139347496e-06,3.155711854328728e-05
ECOAH4,51936.23641209152,0.18684120848293645,3.5975115139347496e-06,3.155711854328728e-05
ECOAH5,51936.23641209152,0.18684120848293645,3.5975115139347496e-06,3.155711854328728e-05
ECOAH2,51936.23641209152,0.18684120848293645,3.5975115139347496e-06,3.155711854328728e-05
OCTDPS,34.24487356230452,0.00011707763710153654,3.4188368921417554e-06,2.9989797299489082e-05
NDPK3,28181.825663529213,0.0950287154631814,3.3719857825307737e-06,2.9578822653778717e-05
DUTPDP,4139.259168514482,0.013737459427797334,3.3188208006621396e-06,2.9112463163702976e-05
SO4tex,40866.51883318211,0.13220847791438994,3.2351294333159963e-06,2.837832836242102e-05
MTHFC,171764.0426816992,0.5188791624329331,3.0208835000145093e-06,2.6498978070302713e-05
CPPPGO,40.072148435508325,0.00011707763710153654,2.921671077605435e-06,2.562869366320557e-05
G1PACT,17037.03767427299,0.049607317374215185,2.9117337369703296e-06,2.5541524008511663e-05
HACD3,64426.492327973,0.18684120848293645,2.9000679958143998e-06,2.543919294574035e-05
HACD5,64426.492327973,0.18684120848293645,2.9000679958143998e-06,2.543919294574035e-05
HACD2,64426.492327973,0.18684120848293645,2.9000679958143998e-06,2.543919294574035e-05
HACD4,64426.492327973,0.18684120848293645,2.9000679958143998e-06,2.543919294574035e-05
HISTP,17972.043152643073,0.04973857033060705,2.7675523538508868e-06,2.4276775033779707e-05
Ktex,40866.51883318211,0.10247863326798308,2.507642838048006e-06,2.1996867000421107e-05
PANTS,147.39070783744992,0.0003538579704325806,2.4008160054623892e-06,2.1059789521599905e-05
U23GAAT,8724.011565419913,0.02042926015647978,2.3417277709095356e-06,2.054147167464505e-05
IGPDH,22383.517917371664,0.04973857033060705,2.2221069321728625e-06,1.9492166071691774e-05
DMATT,67.11703951541686,0.00014595328750774576,2.174608542950112e-06,1.9075513534650103e-05
PPPGO,47.22379360745867,9.992725079965438e-05,2.116036073473597e-06,1.856171994275085e-05
GTPCI,209.04882757659698,0.0003512329113046549,1.6801477213545273e-06,1.473813790661866e-05
HACD1,112864.90700927186,0.18684120848293645,1.6554411236752928e-06,1.4521413365572744e-05
ECOAH7,51936.23641209152,0.07897647889645715,1.520643087608679e-06,1.333897445270771e-05
ECOAH6,51936.23641209152,0.07897647889645715,1.520643087608679e-06,1.333897445270771e-05
AHCYSNS,157.55273787209057,0.00023520529785421132,1.4928670934627812e-06,1.3095325381252467e-05
HACD6,64426.492327973,0.07897647889645715,1.225838564893696e-06,1.0752969867488561e-05
HACD7,64426.492327973,0.07897647889645715,1.225838564893696e-06,1.0752969867488561e-05
DHQS,166009.99825107382,0.20009198194843286,1.2053007894489185e-06,1.0572813942534373e-05
PMDPHT,205.53056551876702,0.0002341552742031183,1.1392722713144948e-06,9.993616415039428e-06
DMPPS,136.65166048158784,0.00014595328750774576,1.0680681595333502e-06,9.369018943275001e-06
PTPATi,352.49147185847846,0.0003538579704325806,1.0038766854894316e-06,8.805935837626593e-06
NADK,273.3555000222622,0.00023468028602868785,8.585167886125407e-07,7.530849022917023e-06
ICYSDS,140.87415828518834,0.00011707763710153654,8.310795856861294e-07,7.290171804264293e-06
PAPPT3,18422.34193024165,0.014589028608867703,7.91920411862442e-07,6.9466702794951045e-06
MEPCT,1756.1316768497022,0.0012542532512805973,7.142136707713075e-07,6.265032199748311e-06
CHRPL,166.3022117601947,0.00011707763710153654,7.040052917056855e-07,6.175485014962153e-06
GLYCLTDx,12199896.221076636,8.40599269596899,6.890216558930011e-07,6.0440496130965e-06
NNATr,1737.1418643998693,0.0011959769386424846,6.884739601020778e-07,6.0392452640533135e-06
RBFK,207.8493017276871,0.00011707763710158177,5.632813587941255e-07,4.941064550825662e-06
ADNK1,837.2816730263718,0.00035333295860688266,4.220001105837578e-07,3.7017553559978753e-06
PPPGO3,47.22379360745867,1.7150386301882183e-05,3.631725660255596e-07,3.185724263382102e-06
DNTPPA,988.8417710070946,0.0003512329113046549,3.551962726523361e-07,3.115756777652071e-06
DPCOAK,1126.9020453812047,0.0003538579704325806,3.1400952006691825e-07,2.7544694742712124e-06
PNTK,1374.0798784646781,0.0003538579704325806,2.575235806727351e-07,2.25897877783101e-06
GLUTRR,7770.815517375418,0.0018732421936245851,2.410612102984617e-07,2.114572020161945e-06
DPR,1683.011882801705,0.0003538579704325806,2.1025280572797516e-07,1.84432285726294e-06
FE2tex,40866.51883318211,0.00843221493043847,2.0633553263636002e-07,1.8099608125996493e-06
CA2tex,13470.547613040337,0.0027326865520784656,2.0286380558375024e-07,1.7795070665241248e-06
UDCPDPS,144.7602360942408,2.887565040620918e-05,1.9947225277672767e-07,1.7497566033046286e-06
UGMDDS,75797.93960444452,0.014589028608867703,1.92472627686205e-07,1.6883563832123246e-06
UAMAGS,76562.15406100448,0.014589028608867703,1.9055143873359692e-07,1.6715038485403238e-06
GRTT,883.6410546151072,0.00014595328750774576,1.651725966617967e-07,1.4488824268578657e-06
PPBNGS,6411.196136959414,0.0009366210968122923,1.4609147447741258e-07,1.2815041620825664e-06
AMAOTr,8.671159664185097,1.050023651134857e-06,1.210937973466017e-07,1.06222629251405e-06
MG2tex,40866.51883318211,0.004554477586797443,1.1144765242640081e-07,9.776109861964983e-07
DHFS,3207.961643582193,0.0003512329113046549,1.0948787745243991e-07,9.604199776529816e-07
TPI_reverse,803946.3439592463,0.07395211572577673,9.198638227718032e-08,8.068980901507045e-07
UPP3MT,1369.33098972201,0.00011707763710153654,8.549988131452766e-08,7.499989588993653e-07
DHPS2,4528.483908267489,0.0003512329113046549,7.756081691345346e-08,6.803580431004688e-07
CLtex,40866.51883318211,0.0027326865520784656,6.686859145584048e-08,5.865665917178989e-07
ASP1DC,5893.937269132626,0.0003538579704325806,6.003762074051658e-08,5.266457959694437e-07
NNDPR,22023.457018104786,0.0011959769386424846,5.4304686937173844e-08,4.763569029576653e-07
GTPCII2,6639.632716614765,0.0002341552742031183,3.526629923627809e-08,3.093535020726148e-07
PUNP1_reverse,12429.701354211154,0.00035333295860688266,2.8426504268919886e-08,2.493553006045604e-07
CHORM,5997601.297496581,0.16978042419929731,2.8308054466735597e-08,2.4831626725206663e-07
MALS,8363.66170263598,0.0002341552742031183,2.7996741442724715e-08,2.4558545125197116e-07
GLUR_reverse,680195.9744532611,0.014589028608867703,2.1448272493224187e-08,1.881427411686332e-07
DXPRIi,72017.90818890018,0.0012542532512805973,1.7415852290387823e-08,1.5277063412620898e-07
CU2tex,40866.51883318211,0.0003722333843273068,9.108517068624573e-09,7.98992725317945e-08
MNtex,40866.51883318211,0.0003627831714670931,8.877271219209562e-09,7.787080016850492e-08
ACACT1r,25810781.83127196,0.18684120848293645,7.238882173517209e-09,6.349896643436147e-08
ACACT5r,25810781.83127196,0.18684120848293645,7.238882173517209e-09,6.349896643436147e-08
ACACT3r,25810781.83127196,0.18684120848293645,7.238882173517209e-09,6.349896643436147e-08
ACACT4r,25810781.83127196,0.18684120848293645,7.238882173517209e-09,6.349896643436147e-08
ACACT2r,25810781.83127196,0.18684120848293645,7.238882173517209e-09,6.349896643436147e-08
UPP3S,37049.90664762446,0.00023415527420307309,6.319996334406054e-09,5.543856433689521e-08
OPMEACPD,212.0577114749158,1.050023651134857e-06,4.951593808268858e-09,4.343503340586717e-08
OGMEACPD,212.0577114749158,1.050023651134857e-06,4.951593808268858e-09,4.343503340586717e-08
OGMEACPS,234.1435736429252,1.050023651134857e-06,4.4845290212242565e-09,3.933797387038821e-08
Zn2tex,40866.51883318211,0.00017902903251849312,4.380824147251028e-09,3.842828199343007e-08
NI2tex,40866.51883318211,0.00016957881965827938,4.149578297836017e-09,3.63998096301405e-08
UPPDC1,30557.63718498475,0.00011707763710153654,3.8313707435163065e-09,3.360851529400269e-08
HPPK2,99481.49213443368,0.0003512329113046549,3.5306357370476362e-09,3.097048892147049e-08
ACACT6r,25810781.83127196,0.07897647889645715,3.0598251309369642e-09,2.6840571324008457e-08
ACACT7r,25810781.83127196,0.07897647889645715,3.0598251309369642e-09,2.6840571324008457e-08
OGMEACPR,449.56739768312576,1.050023651134857e-06,2.335631223585653e-09,2.0487993189347835e-08
OPMEACPR,449.56739768312576,1.050023651134857e-06,2.335631223585653e-09,2.0487993189347835e-08
HCO3E,255634309.85619155,0.4099712343490725,1.6037410415671668e-09,1.40679038733962e-08
EPMEACPR,818.2725733429753,1.050023651134857e-06,1.2832199017071837e-09,1.1256314927255998e-08
EGMEACPR,818.2725733429753,1.050023651134857e-06,1.2832199017071837e-09,1.1256314927255998e-08
OPMEACPS,908.7890910818924,1.050023651134857e-06,1.1554096120199111e-09,1.0135172035262378e-08
PMEACPE,1091.1769864935975,1.050023651134857e-06,9.622853708718848e-10,8.441099744490217e-09
DBTS,1294.9000296193806,1.050023651134857e-06,8.108916728061997e-10,7.11308484917719e-09
TMPPP,156261.26967712786,0.00011707763710153654,7.492428376106644e-10,6.5723055930760035e-09
COBALT2tex,40866.51883318211,1.3125295639185715e-05,3.21174790854181e-10,2.8173227267910615e-09
MOBDtex,40866.51883318211,3.675082778972e-06,8.992894143917068e-11,7.888503635014972e-10
AOXSr2,39493.417034806494,1.050023651134857e-06,2.6587308214162527e-11,2.3322200187861864e-10
MEOHtex_reverse,40866.51883318211,1.050023651134857e-06,2.569398326833448e-11,2.2538581814328488e-10
GLCptspp,3921.1158169410814,3.7495340166060493e-11,9.56241588276042e-15,8.388084107684578e-14
AGMT,81.31823268135908,0.0,0.0,0.0
KAS14,58.55493202826347,0.0,0.0,0.0
NTD8pp,4769.498882020255,0.0,0.0,0.0
NTD6,14322.389533448533,0.0,0.0,0.0
NTD3,14322.389533448533,0.0,0.0,0.0
NTD5,14322.389533448533,0.0,0.0,0.0
NTD8,14322.389533448533,0.0,0.0,0.0
OHPBAT_reverse,66.81979850841937,0.0,0.0,0.0
ALATA_L2,51.6515954528804,0.0,0.0,0.0
BETALDHy,1366.482811507032,0.0,0.0,0.0
BETALDHx,1366.482811507032,0.0,0.0,0.0
MCITL2,2018.195312536468,0.0,0.0,0.0
ORNDC,1789.3462158854236,0.0,0.0,0.0
ICDHyr_reverse,3081.260595716037,0.0,0.0,0.0
PYNP2r_reverse,1618.2185824877497,0.0,0.0,0.0
G1PPpp,2882.916802567264,0.0,0.0,0.0
GLGC,1403.170965642079,0.0,0.0,0.0
SHK3Dr_reverse,9230.222764299508,0.0,0.0,0.0
XAND,2090.2183746612077,0.0,0.0,0.0
NTD3pp,4769.498882020255,0.0,0.0,0.0
