,fluxes,reduced_costs
EX_for_e,0.0,16.466666666665333
EX_gly_e,0.0,81.53333333332796
EX_h2_e,0.0,10.466666666665333
EX_lys__L_e,0.0,384.9777777777532
EX_ser__L_e,0.0,124.86666666665792
EX_thm_e,0.0,1880.8444444443294
EX_trp__L_e,0.0,684.5999999999561
GLUTRR,0.003103348786770219,-2.0
GLCS1,0.0,-2.0
GLCP_num1,0.0,-2.0
EX_din_e,0.0,713.7333333332961
EX_fmn_e,-0.0,-2.0
EX_gthox_e,0.0,1274.6444444443666
HEMEOS,0.0,-2.0
ADMDC,0.0,-2.0
AGMT,0.0,-2.0
ARGDC,0.0,-2.0
ARGSS,0.2572717893319329,-2.0
AGPR,0.0,2.0
SPMS,0.0,-2.0000000000000044
G1SAT,0.003103348786770219,-2.0
KDOCT2,0.03384459304674965,-1.9999999999999716
OAADC,0.0,22.31111111111035
MNNH,0.0,-2.0
ALTRH,0.0,-2.0
GUI1,0.0,-2.0
PGAMT,0.0,2.0
UAGDP,0.08218307740032074,-1.9999999999999432
UAGCVT,0.02416924217678555,-2.0
GLUR,0.0,2.0
UAG2E,0.0,-2.0
EX_acald_e,0.0,93.17777777776926
EX_melib_e,0.0,456.7111111110705
MACPD,0.0,24.31111111111045
DMQMT,0.0,-2.0
ICHORS_copy1,0.0,2.0
EX_sucr_e,0.0,2.0
EX_tre_e,0.0,460.13333333329285
EX_zn2_e,0.0,2.0
HACD5_num1,0.0,-1.9999999999998863
DNMPPA,0.0005818778975192297,-2.0
HPPK2,0.0005818778975192297,-2.0
PTPATi,0.0005862267607295024,-2.0
HEX7,0.0,-2.0
DXPRIi,0.002077886841814494,-2.0
OPHBDC,0.0001939592991731387,-2.0
OHPHM,0.0,-2.0
GHMT2r,0.9700656904973443,-2.000000000000057
DHORD2,0.2866901094053802,-2.0
ADK4,0.0,-2.0
INSK,0.0,22.31111111111028
ABTA_num1,0.0,-2.0
SSALx,0.0,1.3777777777776947
ASPT,0.0,11.377777777777794
SERD_L_num1,0.0,27.688888888888073
THRD_num1,0.0,73.24444444444197
HEX4,0.0,22.311111111110222
KARA1,0.0,2.0
KARA2,0.2526941759169184,-2.0
ACCOAC,2.0990588474668197,-2.0
NADK,0.0003887883709887685,-2.0
ICHORS_copy2,0.0,2.0
SUCBZS,0.0,-2.0
DHBD,0.0,2.0
ICHORT,0.0,480.29259259255963
RBK_L1,0.0,-2.0
RBP4E_num1,0.0,-2.0
NTD2_num1,0.0,11.999999999999886
NTD4_num1,0.0,22.311111111110222
NTD5_num1,0.0,22.311111111110222
NTD6_num1,0.0,-2.0
LGTHL,0.0,29.555555555554506
PYDXPP_num1,0.0,22.311111111110222
PDXPP,0.0,22.311111111110222
HACD6_num1,0.0,-2.0
ECOAH1_num1,0.0,2.0
ECOAH2_num1,0.0,2.0
ECOAH3_num1,0.0,2.0
UGLT,0.0,-2.0
DXPS,0.0024658054401607704,-2.0
CDPMEK,0.002077886841814494,-2.0
MECDPS,0.002077886841814494,-2.0
DDGLK,0.0,-2.0
XYLI2,0.0,-2.0
PMANM,0.0,-2.0
ICL,0.0,1.3777777777779363
GLYCL,0.04734302956574532,-2.000000000000057
CMPN,0.0,-2.0
HCYSMT,0.0,108.79999999999575
UDPG4E,0.0,2.0
LACZ,0.0,-2.0
TRE6PH,0.0,-2.0
XYLI1,0.0,-2.0
PPC,2.5743330611135864,-2.0
ALDD4,0.0,-2.0
G3PT_num1,0.0,-0.6222222222222626
CINNDO,0.0,-2.0
DHPPD,0.0,-2.0
DHCIND,0.0,-2.0
CITL,0.0,26.311111111109888
GOFUCR,0.0,-2.000000000000057
PYDXK_num1,0.0,-2.0
GTPCII2,0.0003879185983462774,-2.0
URIC,0.0,-2.0
SADT2,0.21525307299536622,-1.9999999999998863
LCARS,0.0,-2.0
ALCD19_num1,0.0,-2.0
RMPA,0.0,-2.0
SBTPD,0.0,2.0000000000001137
PFK_2,0.0,-2.0
GLTPD,0.0,2.0
TGBPA_num1,0.0,2.0
MANAO,0.0,1.9999999999998863
TAGURr,0.0,-2.0
PGLYCP,0.0,-2.0
GLXCL,0.0,18.355555555554247
TARTD,0.0,-2.0
GLCRAL,0.0,-2.0
KAS14_num1,0.0,0.0
EDTXS1,0.0,-2.0
EDTXS2,0.0,-2.0
EDTXS3,0.0,-2.0
EDTXS4,0.0,-2.0
EX_tmao_e,0.0,2.0
NNDPR,0.0019813420785492752,-1.9999999999999716
HACD4_num1,0.0,-2.0
HACD7_num1,0.0,2.0
AACPS1,0.0,34.28888888888832
SDPDS,0.3226412917891328,-2.0
DMSOR1_num1,0.0,-2.0
DKGLCNR2y,0.0,1.3777777777777374
2DGULRy,0.0,1.3777777777777374
RZ5PP,0.0,-2.0
NTD9_num1,0.0,22.311111111110222
NTD10,0.0,-2.0000000000002274
ADPT,0.0,20.311111111110307
ADK1,1.972311229206627,-2.0
OCTDPS,0.00019395929917313814,-2.0
EX_26dap__M_e,0.0,373.8222222221981
EX_acnam_e,0.0,414.95555555552096
EX_amp_e,0.0,692.3333333332986
EX_dha_e,0.0,118.53333333332318
EX_fuc__L_e,0.0,272.15555555553374
EX_glyald_e,0.0,140.84444444443352
AACPS2,0.0,-2.0
AACPS3,0.0,-1.9999999999998863
AACPS4,0.0,-2.0
EX_rmn_e,0.0,268.15555555553374
EX_ttdca_e,0.0,1039.4444444443743
AMANK,0.0,-2.0
EX_glyclt_e,0.0,61.71111111110599
EX_g6p_e,0.0,252.79999999997918
EX_2ddglcn_e,0.0,205.71111111109315
EX_galct__D_e,0.0,174.1999999999847
EX_idon__L_e,0.0,219.75555555553615
EX_indole_e,0.0,574.8444444444087
EX_3hcinnm_e,0.0,273.84444444441925
EX_acmana_e,0.0,327.777777777751
EX_galur_e,0.0,182.66666666665026
EX_but_e,0.0,158.0444444444297
EX_cbl1_e,-0.0,-2.0
ACNML,0.0,-2.0
CAT_num1,0.0,40.62222222222048
SERASr,0.0,2.0
DMSOR2,0.0,-2.0
ACMAMUT,0.0,-2.0
DDGALK,0.0,-2.0
AB6PGH_num1,0.0,-2.0
AMALT1,0.0,18.311111111110108
MLTP2,0.0,-2.0
PACCOAL,0.0,46.622222222220444
GP4GH,0.0,-2.0
ACGAMT,0.0,-2.0
AADDGT,0.0,961.3999999999323
EX_gbbtn_e,0.0,2.0
EX_tma_e,-0.0,-2.0
GMHEPK,0.0,-2.0
EX_malttr_e,0.0,683.1999999999393
TRE6PS,0.0,48.6222222222205
UDCPDP_num1,0.02416924217678555,-2.0
TREH,0.0,22.311111111110222
CYTK1,0.15743145752572021,-2.0
CYTK2,0.0,2.0
GK1,0.21155306017616204,-2.0
HACD1_num1,0.0,2.0
HACD2_num1,0.0,2.0
EX_hdcea_e,0.0,1063.2222222221503
ACACCT_num1,0.0,-2.0
BUTCT,0.0,-2.0
2DGULRx,0.0,-2.0
G1PTT_num1,0.0,-2.0
TDPGDH_num1,0.0,-2.0
UDPGALM,0.0,-2.0
TDPDRE,0.0,-2.0
TDPDRR,0.0,-2.000000000000057
G3PD6,0.0,17.111111111110404
ALLTN,0.0,264.3111111111032
UAPGR,0.02416924217678555,-2.0
NDPK7_num1,0.0,2.0
AOBUTDs,0.0,-2.0
GLYAT,0.0,-2.000000000000057
ADNUC,0.0,26.311111111110137
GMHEPPA,0.0,-2.0
S7PI,0.0,-2.0
TRPS3,0.049440486291025654,-2.0
CRNBTCT,0.0,-1.9999999999999956
CRNCBCT,0.0,-2.0
CRNCDH,0.0,-2.0
FADRx,0.0007010367494778014,-2.0
GTPDPK,0.0,-2.0
NADN,0.0,46.62222222222039
NDPK2_num1,0.0,-2.0000000000001137
NDPK3_num1,0.0,-2.000000000000057
NDPK4_num1,0.0,-2.0000000000001137
FCLT_num1,0.0001939592991731387,-2.0
HBZOPT,0.0001939592991731387,-1.9999999999999147
PNTK,0.0005862267607295024,-2.0
DPCOAK,0.0005862267607295024,-2.0
HETZK,0.0,-2.0
KDOPS,0.03384459304674965,-2.0
KDOPP,0.03384459304674965,-2.0
AST,0.0,-2.0
SGDS,0.0,168.62222222221726
CYNTAH,0.0,-2.0
GSPMDA,0.0,22.311111111110222
GSPMDS,0.0,-2.0
GUAD,0.0,24.311111111110392
TMAOR1_num1,0.0,-2.0
TMAOR2,0.0,-2.0
DGK1,0.0,2.0
DTMPK,0.022758470951409624,-2.0
NDPK1_num1,0.0,-2.0000000000001137
TRDR_num1,0.21525307299536622,-2.0
PGMT_num1,0.0,-2.0
FRUK,0.0,-2.0
RHCCE,0.0003896581436303413,-2.0
KG6PDC_num1,0.0,-2.0
X5PL3E_num1,0.0,-2.0
DOGULNR,0.0,-2.0
BETALDHx,0.0,1.3777777777777374
BETALDHy,0.0,-2.0
MLTG3,0.0,18.31111111111045
DKGLCNR1_num1,0.0,1.3777777777777374
NADTRHD,0.0,3.3777777777777374
FMNRx2_num1,0.0,1.3777777777776237
ACPS1_num1,0.0,-2.000000000000057
EX_nmn_e,0.0,648.377777777736
EX_urea_e,0.0,119.46666666666357
GMPS2,0.0,20.311111111110108
AMPN,0.0,26.311111111110137
GSNK,0.0,-2.0
EX_f6p_e,0.0,250.79999999997918
ADCS,0.0005818778975192297,-2.0
ADCL_num1,0.0005818778975192297,-2.0
DHAPT,0.7288622972308545,-2.0
EX_lac__D_e,0.0,112.22222222221286
UMPK_num1,0.3288079798211398,-1.9999999999999716
DDPGALA,0.0,-2.0
DURIK1,0.0,-2.0
UPPRT,0.0,34.62222222222056
CTPS2,0.13962025336218872,-2.000000000000057
NTD1_num1,0.0,22.311111111110222
NTD7_num1,0.0,22.311111111110222
PAPPT3,0.02416924217678555,-2.0000000000002274
UAGPT3,0.02416924217678555,-2.0
EX_ttdcea_e,0.0,991.3999999999353
F6PA_num1,0.7288622972308545,-2.0
AGMHE,0.0,-2.0
GMHEPAT,0.0,2969.911111110903
EX_h2s_e,-0.0,-2.0
EX_gthrd_e,0.0,649.5333333332936
IDOND,0.0,-2.0
IDOND2,0.0,1.3777777777777374
GLYCLTDx_num1,0.0,13.733333333332666
HPYRRy_num1,0.0,3.3777777777777374
ACODA,0.2572717893319329,-2.0
ADA,0.0,13.377777777777851
DADA,0.0,13.377777777777851
ADD,0.0,13.377777777777908
ADSS,0.2603264308507104,-1.9999999999999432
AGDC,0.0,-2.0
ASNN_num1,0.0,46.622222222220444
ASNS2_num1,0.20966304422502663,-2.0
ASPCT_num1,0.0,-1.9999999999999716
DMPPS,0.00024179679448490046,-2.0
MCOATA,2.099057107921536,-2.0000000000001137
IPDPS,0.0018360900473295902,-2.0
DAPE,0.3226412917891328,-2.0
DHDPRy,0.3226412917891328,-2.0
HSK,0.4733441881560934,-2.0
SDPTA_num1,0.0,2.0
THRS,0.4733441881560934,-2.0
HSST,0.13386757710778896,-2.0
PPNDH,0.16113842852606072,-2.0
DDPA_num1,0.0,-2.0
NMNDA,0.0,46.622222222220785
NNAM,0.0,-2.0
P5CD,0.0,29.688888888887845
SPMDAT1,0.0,-2.0
SPMDAT2,0.0,-2.0
TDPADGAT,0.0,-1.9999999999999432
MALS_num1,0.00038791860034449255,-2.0000000000000853
TRE6PP,0.0,-2.0
EX_met__D_e,-0.0,-2.0
EX_tartr__L_e,0.0,112.6444444444353
EX_taur_e,0.0,55.99999999999809
EX_maltpt_e,0.0,1165.6444444443428
EX_glcur_e,0.0,178.66666666665026
ADPRDP_num1,0.0,-2.0
ARAI,0.0,2.0
M1PD,0.0,-2.0
G3PD2,0.0,2.0
GALS3,0.0,-2.0
FCI,0.0,-2.0
FCLK,0.0,-2.0
FCLPA_num1,0.0,2.0
ACCOAL_num1,0.0,-2.0
GALUi,0.0,-2.0
U23GAAT,0.033844593046749645,-2.0
UAAGDS,0.02416924217678555,-2.0
UAMAS,0.02416924217678555,-2.0
UAMAGS,0.02416924217678555,-2.0
UGLYCH,0.0,-2.0
OP4ENH,0.0,-2.0
HOPNTAL,0.0,-2.0
3HPPPNH,0.0,-2.0
AKGDH,5.7118910600456445,-2.0000000000001137
HPYRRx_num1,0.0,0.0
GLYCDx,0.0,28.311111111110392
ASP1DC,0.0005862267607295024,-2.0
UGMDDS,0.02416924217678555,-1.9999999999998863
UHGADA,0.033844593046749645,-2.0
UAGAAT,0.033844593046749645,-2.0
ATPPRT,0.08240052056082875,-2.0
HISTD,0.08240052056082875,-2.0
IGPDH,0.08240052056082875,-2.0
PRPPS,0.8112117198165999,-2.0
PRATPP,0.08240052056082875,-2.0
PRMICI,0.08240052056082875,-2.0
SERAT,0.21525307299536622,-2.0
CYSS_num1,0.0,-2.0
BPNT,0.21525307299536622,-2.0
PAPSR_num1,0.0,-2.0
ASPK_num1,0.9298530570530151,-2.0
ASAD,0.0,1.9999999999999432
DAPDC,0.29847204961234725,-2.0
EX_mmet_e,0.0,659.0666666666305
METAT,0.0007810558325447581,-2.0
ASCBPL,0.0,-2.0
ACBIPGT,0.0,-2.0
ADOCBLS,0.0,-2.000000000000057
ADOCBIK,0.0,1555.8888888888134
TMPK,0.0001939592991731387,-2.0
HPPPNDO,0.0,-2.0
DHCINDO,0.0,-2.0
HKNDDH,0.0,-2.0
HKNTDH,0.0,-2.0
GLYCK2,0.0,22.311111111110236
ENTCS,0.0,275.7333333333222
SULR,0.21525307299536622,-2.0
MANPGH,0.0,-2.0
URDGLYCD,0.0,-2.0
CBMKr,0.5449882304529123,-2.0
AMANAPEr,0.0,2.0
ACM6PH,0.0,-2.0
NNATr,0.0019813420785492752,-2.0
CYTDH_num1,0.0,-2.0
PSERT,1.493931492338509,-2.0
AIRC2,0.3894789704660437,-2.0
GAPD,16.755336456044347,-1.9999999999998863
HEX1,0.0,-2.0
GND,3.4562378521005663,-2.0000000000000284
TAUDO,0.0,-2.0
DM_amob_c,1.7395452840640238e-06,-2.0
ME2,0.0,16.933333333332513
ARGSL,0.2572717893319329,-2.0
CBPS,0.0,42.622222222220444
GLU5K,0.1922675913843864,-2.0
IPPS,0.3918595381873244,-2.0
EX_mg2_e,0.0,2.0
ACOATA,0.0,-2.0
MLTG2,0.0,-2.0
MLTG1,0.0,-2.0
AMALT3,0.0,-2.0
MLTP3,0.0,-2.0
SPODM_num1,0.0,-2.0
AHCYSNS,0.0003896581436303413,-2.0
TMK,0.0,-2.0
NTPP4_num1,0.0,46.62222222222056
NTPP3_num1,0.0,38.622222222220444
NTPP6_num1,0.0,44.622222222220444
NTPP7_num1,0.0,46.62222222222056
NTPP8_num1,0.0,46.6222222222205
P5CR,0.1922675913843864,-2.0
CYANST_num1,0.0,-2.0
DHPPDA2,0.0003879185983462774,-2.0
G5SADs,0.1922675913843864,-2.0
GMAND,0.0,-2.0
PPCSCT,0.0,3.9999999999997726
CYTD,0.0,34.311111111110165
DCYTD,0.0,-2.0
DBTS,1.7395452840640238e-06,-2.0
DCTPD,0.0,44.62222222222056
DHDPS,0.3226412917891328,-2.0
G1PACT,0.08218307740032074,-1.9999999999999432
GART,0.002133552290904339,-1.9999999999998295
CSND,0.0,58.62222222222039
GF6PTA,0.08218307740032074,-2.0
H2SO,0.0,224.93333333332325
GLUCYS,0.0,95.82222222221844
GLUN_num1,0.0,22.311111111110222
GLUPRT,0.38967292976521684,-2.0
GMPR,0.0,51.999999999998295
NADS1,0.0019813420785492752,-2.0000000000001137
NTRIR2x,0.0,52.55555555555111
OCBT_num1,0.0,-2.0
GARFT,0.3875393774743125,-2.000000000000057
GPDDA1,0.0,-2.0
GPDDA2,0.0,7.7333333333326735
PHETA1_num1,0.0,2.0
PPND,0.12013212754481946,-2.0
TRPS1,0.0,23.688888888888073
PRAMPC,0.08240052056082875,-2.0
MCITL2,0.0,2.0
DXYLK,0.0,-2.0
MDH3,0.0,9.733333333332638
SOTA,0.0,-2.0
SGSAD,0.0,-2.0
PTA2,0.0,0.0
MDH2,0.0,9.733333333332524
ACOTA_num1,0.0,2.0
GPDDA5,0.0,-2.0
PDX5PS,0.0001939592991731387,-2.0
PPBNGS,0.0015516743933851095,-2.0
PPNCL2,0.0005862267607295024,-2.0000000000001137
PRAGSr,0.38967292976521684,-2.0
PRFGS,0.38967292976521684,-2.0000000000004547
EX_acac_e,0.0,125.95555555554394
ETHAAL,0.0,-2.0
MAN1PT2,0.0,-2.0
AP4AH,0.0,44.622222222220444
AP5AH,0.0,-2.0
ADNCYC,0.0,46.622222222220444
MI1PP,0.0,-2.0
MCITS,0.0,42.622222222220884
PPAKr,0.0,2.0
NTP3_num1,0.0,22.311111111110336
PPM2,0.0,2.0
MOAT2,0.016922296523374826,-2.0000000000004547
EX_adn_e,0.0,690.3333333332986
EX_ins_e,0.0,669.5333333332983
G6PDH2r,3.4562378521005663,-2.000000000000057
NADH5_num1,0.0,11.73333333333278
MOHMT,0.0005862267607295024,-2.0
EX_glyc3p_e,0.0,171.26666666665415
EX_lcts_e,0.0,447.5555555555154
EX_nac_e,0.0,407.8444444444204
EX_ocdca_e,-0.0,-2.0
GMPS,0.21155306017616204,-2.000000000000057
FTHFLi,0.0,4.547473508864641e-13
UDPGD,0.0,-2.0
GLCRD_num1,0.0,-2.0
PPPNDO,0.0,-2.0
CHRPL_num1,0.0001939592991731387,-2.0
TDPAGTA,0.0,-2.0
UACMAMO,0.0,-2.0
FBA3,0.980435741537678,-2.0
PMPK,0.0001939592991731387,-2.0
LCADi,0.0,44.66666666666514
ADK3,0.0,1.7053025658242404e-13
GLUDC_num1,0.0,16.933333333332456
BSORy,0.0,1.37777777777751
ADSK,0.21525307299536622,-2.0
HSDy_num1,0.0,2.0
CYSTL_num1,0.13386757710778896,-2.0
SHSL1,0.13386757710778896,-2.0
SSALy_num1,0.0,-2.0
EX_dad_2_e,0.0,747.6888888888515
EX_ser__D_e,0.0,128.86666666665792
EX_gam6p_e,0.0,291.1111111110894
EX_15dap_e,0.0,390.9777777777532
EX_ocdcea_e,0.0,1175.4444444443607
EX_cynt_e,0.0,10.577777777777543
EX_galctn__D_e,0.0,197.71111111109315
EX_glyb_e,-0.0,-2.0
3HCINNMH,0.0,-2.0
BSORx,0.0,-2.0
NMNt7pp,0.0,-2.0
GLUtex_num1,0.0,2.0
GLYtex_num1,0.0,2.0
GLYALDtex_num1,0.0,-2.0
GLYBtex_num1,0.0,2.0
GLYCtex_num1,0.0,2.0
GLYC3Ptex_num1,0.0,2.0
GLYCLTtex_num1,0.0,2.0
GTPtex_num1,0.0,-2.0
GUAtex,0.0,-2.0
Htex_num1,0.0,2.0
H2tex_num1,0.0,-2.0
H2Otex_num1,0.0,2.0
FACOAL160t2pp_num1,0.0,-2.0000000000004547
FACOAL180t2pp_num1,0.0,-2.0000000000001137
SPODMpp,0.0,-2.0
NO3R1bpp,0.0,40.488888888886784
O2tpp,22.443716131668232,-2.0
PHYTSpp,0.0,-2.0
PPTHpp,0.0,-2.0
PYRt2rpp,0.0,-2.0
NO3R2pp_num1,0.0,35.33333333333167
NTP3pp,0.0,-2.0
NO3R2bpp,0.0,40.48888888888678
THD2pp,0.0,5.777777777777374
TMAOR1pp_num1,0.0,7.311111111110222
TMAOR2pp_num1,0.0,7.311111111110222
XANtpp,0.0,-2.0
DAPtex_num1,0.0,-2.0
12PPDStex_num1,0.0,-2.0
DDGLCNtex_num1,0.0,-2.0
26DAHtex_num1,0.0,2.0
HCINNMtex_num1,0.0,-2.0
HPPPNtex_num1,0.0,2.0
ACtex_num1,0.0,-2.0
ACALDtex_num1,0.0,-2.0
ACMANAtex_num1,0.0,2.0
ACMUMtex_num1,0.0,-2.0
ACACT7r_num1,0.0,2.0
PSP_L,1.493931492338509,-2.0
ACACT2r_num1,0.0,-2.0
ACACT3r_num1,0.0,-70.44444444444423
ACACT4r_num1,0.0,-27.68888888888489
SUCCt2_2pp_num1,0.0,9.155555555555082
SUCFUMtpp_num1,0.0,-2.0
