id,kcat
3PEPTabcpp,26082.63514
3SLAR,32163.07972
42A12BOOXpp,12329.96585
4ABZGLUH,9451.478628
4ABZGLUH_reverse,31226.50825
4HTHRA,168654.009
4HTHRA_reverse,16492.0015
4HTHRK,25833.20273
4PCP,27706.1783
4PCPpp,37289.77556
4PEPTabcpp,49599.60815
5DGLCNR,10326.6768
5DKGR,10950.24371
5DKGR_reverse,23521.17739
5DOAN,36
6D6SFK,24036.90232
6D6SPA,39442.55994
A5PISO,55549.16712
A5PISO_reverse,33180.19039
AACPS1,9300.085484
AACPS2,9300.082612
AACPS3,20818.49733
AACPS4,19801.47101
AACPS5,9300.08354
AACPS6,16920.24286
AACPS7,19220.43512
AACPS8,19300.13799
AACPS9,9300.081582
AADDGT,231887.7737
AAMYL,23490.41652
AAMYLpp,49598.11858
AB6PGH,42497.06141
ABTA,33853.97349
ABUTD,38704.04507
ACACCT,27123.73889
ACACT1r,64745.49694
ACACT1r_reverse,49056.7815
ACACT2r,45028.02067
ACACT2r_reverse,48623.593
ACACT3r,35394.18648
ACACT3r_reverse,36960.01261
ACACT4r,41966.54604
ACACT4r_reverse,34554.87723
ACACT5r,48979.49998
ACACT5r_reverse,35501.71811
ACACT6r,40632.79266
ACACT6r_reverse,29980.30132
ACACT7r,36389.7463
ACACT7r_reverse,26653.29045
ACACT8r,23737.87625
ACACT8r_reverse,30393.77583
ACALD,347838.2822
ACALD_reverse,142688.5307
ACANTHAT,14042.58626
ACBIPGT,9379.708193
ACCOAC,28564.88644
ACCOAL,16156.30072
ACGAMK,21792.22839
ACGAMT,10386.84518
ACGK,30240
ACGS,820800
ACHBS,67064.87156
ACKr,168823.2518
ACKr_reverse,178357.4108
ACLS,241177.3205
ACM6PH,12910.85677
ACMAMUT,20034.19254
ACNML,22534.19094
ACOAD1f,434993.0386
ACOAD1fr,42460.6505
ACOAD2f,426233.6705
ACOAD2f_reverse,1281600
ACOAD3f,374885.7826
ACOAD3f_reverse,1281600
ACOAD4f,185797.065
ACOAD4f_reverse,1281600
ACOAD5f,223003.5589
ACOAD5f_reverse,1281600
ACOAD6f,208640.9014
ACOAD6f_reverse,1000800
ACOAD7f,168849.2482
ACOAD7f_reverse,460800
ACOAD8f,76148.30066
ACOAD8f_reverse,323145.3704
ACOATA,32149.38905
ACOATA_reverse,9801.989935
ACODA,93600
ACONMT,176845.203
ACONTa,560988.6
ACONTa_reverse,560988.6
ACONTb,560988.6
ACONTb_reverse,560988.6
ACOTA,17996.38411
ACOTA_reverse,32625.37856
ACOXT,16076.64152
ACOXT_reverse,10077.21241
ACP1_FMN,23467.23572
ACP1p,17920.62895
ACPPAT120,14929.35902
ACPPAT140,9697.481201
ACPPAT141,36607.03398
ACPPAT160,20129.32772
ACPPAT161,40006.80572
ACPPAT180,9699.07613
ACPPAT181,14737.83642
ACPS1,21613.67893
ACS,32028.81133
ADA,38158.03206
ADCL,5040
ADCS,9527.577685
ADD,96905.20187
ADK1,111600
ADK1_reverse,16170.04165
ADK3,10020.99778
ADK3_reverse,12279.19346
ADK4,9420.738358
ADK4_reverse,27584.11545
ADMDC,99039.6036
ADNCYC,31838.44056
ADNK1,28.8
ADNUC,45598.68659
ADOCBIK,9323.058784
ADOCBLS,10035.97058
ADPRDP,13031.08768
ADPT,10116.3237
ADSK,79200
ADSL1r,36000
ADSL1r_reverse,16835.37942
ADSL2r,54000
ADSL2r_reverse,15978.08037
ADSS,11880
AGDC,112916.4612
AGM3PA,24213.93207
AGM3PApp,23614.90817
AGM3PH,9954.457142
AGM3Pt2pp,14196.18975
AGM4PA,20099.44301
AGM4PApp,24410.50695
AGM4PCP,46441.37344
AGM4PCPpp,34105.01658
AGM4PH,9954.435204
AGM4Pt2pp,37678.09115
AGMH,17554.43253
AGMHE,38346.39454
AGMT,34948.09724
AGMt2pp,34185.31625
AGPAT120,9300.241951
AGPAT140,11008.28694
AGPAT141,18651.92002
AGPAT160,489600
AGPAT161,576000
AGPAT180,9300.222929
AGPAT181,71164.94731
AGPR,27140.71295
AGPR_reverse,86400
AHCYSNS,108
AHGDx,23135.45055
AHGDx_reverse,28540.16407
AI2K,9941.061582
AICART,36000
AICART_reverse,30129.89223
AIRC2,554400
AIRC3,11996.22974
AIRC3_reverse,46800
AKGDH,1330173.896
ALAALAD,21385.38081
ALAALAr,17736.16695
ALAALAr_reverse,20079.23664
ALAGLUE,73466.26981
ALAGLUE_reverse,22236.80583
ALAR,113967.7232
ALAR_reverse,104292.6285
ALATA_D2,9300.506998
ALATA_L,63159.7104
ALATA_L_reverse,48870.10901
ALATA_L2,22488.04715
ALCD19,66988.94494
ALCD19_reverse,147353.7592
ALCD2x,65388.1289
ALCD2x_reverse,86341.98017
ALDD19xr,24043.86239
ALDD19xr_reverse,9300.75871
ALDD2y,22093.1682
ALDD3y,23752.9732
ALKP,10071.37347
ALLK,23208.86213
ALLPI,19201.33747
ALLPI_reverse,10258.17606
ALLTAMH2,218031.9588
ALLTN,150250.7634
ALLULPE,28397.97262
ALLULPE_reverse,110777.1111
ALPATE160pp,16171.43159
ALPATG160pp,27918.59867
ALR2,10013.59023
ALR2x,36956.8215
ALR4x,45141.94591
ALTRH,69858.52128
AM3PA,9367.161455
AM4PA,20712.18859
AM4PCP,54473.38639
AMALT1,57278.02975
AMALT2,43134.18746
AMALT3,26398.09512
AMALT4,32028.92891
AMANAPEr,25940.03066
AMANAPEr_reverse,586980.0616
AMANK,18940.18921
AMAOTr,3.6
AMAOTr_reverse,32523.36129
AMMQLT8,25407.58414
AMPMS2,25.2
AMPN,22311.57137
AMPNTAT,23261.95502
AMPTASECG,81038.05956
AMPTASEPG,29612.1696
ANHMK,21852.99274
ANPRT,18000
ANS,17526.9833
AOXSr2,3.6
AP4AH,77148.74714
AP4AS,23738.36358
AP5AH,42259.28724
APCS,13709.81887
APG3PAT120,9785.075695
APG3PAT140,38886.36066
APG3PAT141,25623.64564
APG3PAT160,18407.65507
APG3PAT161,9694.949292
APG3PAT180,47472.73186
APG3PAT181,9481.372614
APH120,12612.9599
APH140,9504.202723
APH141,9504.151621
APH160,19803.85527
APH161,10164.79521
APH180,11053.15404
APH181,17581.02807
APPLDHr,10147.77107
APPLDHr_reverse,20318.82558
APRAUR,1152
ARABDI,86322.63719
ARABDI_reverse,45079.5164
ARAI,46557.9562
ARAI_reverse,37923.43532
ARGDC,10396.28729
ARGDCpp,11541.49804
ARGSL,39600
ARGSL_reverse,10424.18161
ARGSS,10080
ARHGDx,18504.6326
ARHGDx_reverse,9808.83436
ARMEPNS,96018.1492
ASAD,29917.33841
ASAD_reverse,22680
ASCBPL,38846.75555
ASNN,12284.90508
ASNNpp,56027.20568
ASNS1,11068.89723
ASNS2,68400
ASP1DC,252
ASPCT,34791.89775
ASPK,631361.1827
ASPK_reverse,131867.8614
ASPO3,10440.93368
ASPO4,9316.275055
ASPO5,9646.312734
ASPO6,15120
ASPT,20574.12224
ASPTA,13921.64902
ASPTA_reverse,75600
ASR,16666.55749
AST,24033.07158
ATHRDHr,13509.71589
ATHRDHr_reverse,28339.93201
ATPPRT,7920
ATPS4rpp,6754830.271
ATPS4rpp_reverse,394887.4078
BETALDHx,18043.37702
BETALDHy,21034.4954
BGLA1,37406.12216
BMOCOS,72
BMOGDS1,27337.89485
BMOGDS2,10255.58751
BPNT,79200
BSORx,11186.78545
BSORy,52282.98518
BTS5,7.2
BUTCT,46897.97526
BWCOGDS1,25790.66276
BWCOGDS2,29065.07453
BWCOS,10232.07313
CAT,190740.2702
CBIAT,17689.46963
CBIAT_reverse,21148.31387
CBLAT,9949.384616
CBLAT_reverse,27183.75746
CBMKr,37048.79484
CBMKr_reverse,10062.30195
CBPS,12764.65483
CCGS,18471.57179
CDAPPA120,31900.48775
CDAPPA140,9300.229927
CDAPPA141,30059.94402
CDAPPA160,33511.40562
CDAPPA161,10309.94605
CDAPPA180,63141.67922
CDAPPA181,32332.59317
CDGR,18930.24966
CDGUNPD,126921.3273
CDPMEK,4680
CDPPH,28855.36431
CFAS160E,52560.31961
CFAS160G,114927.3368
CFAS180E,1612231.501
CFAS180G,107777.6323
CHOLD,32331.58284
CHOLID,20571.09954
CHORM,123098.1309
CHORS,151200
CHRPL,828
CINNDO,34531.83732
CITL,144633.9099
CLPNS120pp,27301.68336
CLPNS120pp_reverse,17185.48773
CLPNS140pp,10794.75856
CLPNS140pp_reverse,25952.24174
CLPNS141pp,32295.07812
CLPNS141pp_reverse,18706.27168
CLPNS160pp,33484.59677
CLPNS160pp_reverse,19150.79185
CLPNS161pp,23978.23534
CLPNS161pp_reverse,13654.34394
CLPNS180pp,18171.28853
CLPNS180pp_reverse,9824.361941
CLPNS181pp,21182.30828
CLPNS181pp_reverse,10525.55087
COLIPAabcpp,9847.991952
COLIPAKpp,30763.48947
CPH4S,15951.34398
CPL,55622.71588
CPMPS,19871.43998
CPPPGO,900
CPPPGO2,9383.577178
CRNBTCT,21541.32361
CRNBTCT_reverse,128941.3418
CRNCAL2,10143.28302
CRNCAR,203054.0799
CRNCAR_reverse,20738.59238
CRNCBCT,22065.27
CRNCBCT_reverse,23925.28542
CRNCDH,39436.11997
CRNCDH_reverse,14573.28508
CRNDCAL2,20216.42014
CS,541032.8322
CSND,15341.80556
CTBTCAL2,10877.64559
CTECOAI6,24446.50672
CTECOAI6_reverse,29128.12964
CTECOAI7,24212.59768
CTECOAI7_reverse,198000
CTECOAI8,29862.20361
CTECOAI8_reverse,51918.91394
CTPS2,39600
CU1Opp,40900.17532
CURR,9968.899921
CXSAMS,25116.46412
CYANST,331771.8227
CYANSTpp,10162.25352
CYNTAH,18024.11929
CYSDDS,27651.34377
CYSDS,13182.37802
CYSS,47534.80306
CYSSADS,13159.47439
CYSTA,14883.03104
CYSTL,16792.14941
CYTBD2pp,28476.71077
CYTBDpp,49127.83924
CYTBO3_4pp,2052552.006
CYTD,65944.35572
CYTDH,23757.87457
CYTDK1,9981.4541
CYTDK2,9559.089353
CYTK1,86400
CYTK1_reverse,22437.44545
CYTK2,25750.10172
CYTK2_reverse,10897.88195
DAAD,27473.02376
DADA,37137.1001
DADK,15176.86818
DADK_reverse,13343.77709
DAGK120,18231.9674
DAGK140,9418.972615
DAGK141,9300.306841
DAGK160,9418.996138
DAGK161,18097.76754
DAGK180,9300.360269
DAGK181,13406.26531
DAPAL,33933.61467
DAPDC,144000
DAPE,302400
DAPE_reverse,109969.7887
DASYN120,9544.492519
DASYN140,24327.98376
DASYN141,23858.22041
DASYN160,237600
DASYN161,280800
DASYN180,17275.5872
DASYN181,9600.275596
DB4PS,1224
DBTS,1.8
DC6PDA,24868.36004
DCTPD,10867.18117
DCYTD,58808.63711
DDGALK,25598.32552
DDGLK,171581.3307
DDPA,140719.9588
DDPGALA,25821.72449
DDPGALA_reverse,53869.17244
DGK1,9898.287581
DGK1_reverse,10053.54912
DGUNC,17685.97519
DHACOAH,23116.39998
DHACOAH_reverse,12132.60569
DHAD1,1512000
DHAD2,500400
DHAPT,81935.07541
DHBD,14589.98073
DHBD_reverse,15751.76703
DHBS,20871.0962
DHCIND,14890.46441
DHCINDO,19495.60768
DHCURR,9968.97298
DHDPRy,50400
DHDPS,39600
DHFR,17578.90389
DHFR_reverse,20559.74064
DHFS,828
DHMPTR,37100.23214
DHNAOT4,28638.76395
DHNCOAS,26258.64932
DHNCOAT,11519.68616
DHNPA2r,6120
DHNPA2r_reverse,11082.16412
DHNPTE,19512.83723
DHNPTE_reverse,10065.04768
DHORD2,72000
DHORD5,38657.17404
DHORTS,37265.83384
DHORTS_reverse,24480
DHPPD,16735.64013
DHPPDA2,1152
DHPS2,720
DHPTDNR,15829.23579
DHPTDNRN,25764.69374
DHPTPE,17759.95224
DHPTPE_reverse,17788.09141
DHQS,280800
DHQTi,212400
DKGLCNR1,10057.9245
DKGLCNR2x,19157.06075
DKGLCNR2y,17120.40057
DMATT,432
DMPPS,396
DMQMT,22755.67142
DMSOR1,51527.57551
DMSOR1pp,32437.32175
DMSOR2,94768.54027
DMSOR2pp,79462.90645
DNTPPA,9493.606192
DOGULNR,22733.58578
DPCOAK,2304
DPR,9584.979242
DRPA,57740.0409
DSBAO1,20873.21805
DSBAO2,11874.51671
DSBCGT,35098.21691
DSBDR,37200.94625
DSBGGT,176926.5936
DSERDHr,15835.52183
DSERDHr_reverse,17622.70624
DTARTD,45441.45666
DTMPK,64800
DTMPK_reverse,22465.87078
DURADx,38271.10824
DURADx_reverse,14611.84152
DURIK1,13012.21128
DURIPP,31920.23239
DURIPP_reverse,9672.277903
DUTPDP,13211.96805
DXPRIi,11880
DXPS,3960
DXYLK,37749.01216
DXYLTD,77138.03722
DXYLTD_reverse,71697.11216
E4PD,9322.452155
E4PD_reverse,19375.48784
E4PP,23567.45492
EAR100x,13324.87919
EAR100y,9300.030649
EAR120x,15973.78694
EAR120y,9300.025246
EAR121x,14092.40007
EAR121y,9300.032309
EAR140x,18506.45411
EAR140y,15246.01464
EAR141x,14822.30279
EAR141y,9385.00781
EAR160x,9300.034296
EAR160y,9300.034724
EAR161x,9300.026639
EAR161y,9387.626342
EAR180x,12882.05534
EAR180y,9300.032341
EAR181x,24255.17127
EAR181y,16968.83979
EAR40x,44179.31434
EAR40y,15779.792
EAR60x,13560.4688
EAR60y,14300.64672
EAR80x,14706.89696
EAR80y,9300.029087
ECA4OALpp,9951.766805
ECAP1pp,53500.34426
ECAP2pp,113152.0132
ECAP3pp,54306.83617
ECAtpp,86843.56536
ECOAH1,43149.26455
ECOAH1_reverse,55686.49906
ECOAH2,48500.51292
ECOAH2_reverse,45311.23192
ECOAH3,44125.78766
ECOAH3_reverse,38981.49761
ECOAH4,41618.87183
ECOAH4_reverse,34389.94493
ECOAH5,45024.42384
ECOAH5_reverse,31162.6381
ECOAH6,36593.98049
ECOAH6_reverse,46056.25922
ECOAH7,37020.63211
ECOAH7_reverse,25171.19057
ECOAH8,18863.03522
ECOAH8_reverse,24530.3731
EDA,44337.53138
EDD,48328.78694
EDTXS1,12691.75649
EDTXS2,22707.38756
EDTXS3,16672.68023
EDTXS4,63673.51745
EGMEACPR,0.108
ENO,414000
ENO_reverse,61326
ENTCS,10772.53122
ENTERES,11061.15945
EPMEACPR,0.108
ETHAAL,71428.12398
F1PP,30106.44206
F6PA,67194.11527
F6PA_reverse,19796.27081
F6PP,18699.03043
FA100ACPHi,9507.909798
FA120ACPHi,17684.13687
FA140ACPHi,100253.0484
FA141ACPHi,467514.5519
FA160ACPHi,34673.13241
FA161ACPHi,72014.93431
FA80ACPHi,9507.786649
FACOAE100,148841.6558
FACOAE120,79200
FACOAE140,63347.75856
FACOAE141,22065.15168
FACOAE160,129600
FACOAE161,154800
FACOAE180,44832.33864
FACOAE181,28297.73827
FACOAE60,10237.32554
FACOAE80,9300.085783
FACOAL100t2pp,19405.05356
FACOAL120t2pp,19622.55997
FACOAL140t2pp,15392.79644
FACOAL141t2pp,18524.51186
FACOAL160t2pp,20734.33515
FACOAL161t2pp,21999.51044
FACOAL180t2pp,19696.91639
FACOAL181t2pp,20613.48472
FACOAL60t2pp,24310.91002
FACOAL80t2pp,17459.32014
FADRx,1090800
FADRx2,51368.76695
FALDH2,29317.27206
FALDH2_reverse,22410.33031
FBA,116100
FBA_reverse,34326.33312
FBA3,14400
FBA3_reverse,10772.90842
FBP,274394.2568
FCI,38459.23614
FCI_reverse,60125.13198
FCLK,68205.67506
FCLPA,24648.80337
FCLPA_reverse,19739.33073
FCLT,9524.036689
FDH4pp,32853.99749
FDH5pp,29922.56645
FDMO,9726.121987
FDMO2,9825.639001
FDMO3,19785.56126
FDMO4,14910.81158
FDMO6,9703.843927
FE3DCITR5,12098.3979
FE3DHBZS3R,10690.26984
FE3Ri,41567.57582
FEENTERES,22628.10623
FEENTERR4,16687.14684
FEOXAMR1,26079.92347
FEOXAMR2,10115.68801
FEOXAMR3,57714.15197
FEROpp,9485.933332
FESR,71840.53476
FHL,166094.0433
FLDR2,47286.67079
FLVR,11168.07223
FLVRx,10178.43535
FMNAT,324
FMNRx,23127.606
FMNRx2,17654.45437
FOMETRi,13204.69489
FORCT,37350.27356
FORCT_reverse,129064.0685
FRD2,39705.41401
FRD3,40135.54568
FRUK,65166.15067
FRULYSDG,41650.55762
FRULYSDG_reverse,10651.82164
FRULYSE,20347.52166
FRULYSE_reverse,26511.74296
FRULYSK,26674.19432
FTHFD,11273.54495
FUM,2070000
FUM_reverse,20160
G1PACT,57600
G1PP,9921.660322
G1PPpp,34600.56248
G1PTT,10400.149
G1SAT,324
G1SAT_reverse,38145.11774
G2PP,10610.83138
G2PPpp,26350.74038
G3PAT120,9886.455119
G3PAT140,21089.53063
G3PAT141,9708.960668
G3PAT160,19657.24406
G3PAT161,21670.12086
G3PAT180,9300.061724
G3PAT181,18222.06537
G3PD2,68644.24348
G3PD2_reverse,122400
G3PD5,60326.17992
G3PD6,29478.25323
G3PD7,97058.71559
G3PT,9873.825329
G5SD,50400
G6PDA,151224.2552
G6PDH2r,939600
G6PDH2r_reverse,189000
G6PP,9870.743437
GAL1PPpp,49931.64198
GALCTD,72941.9405
GALCTLO,21845.1942
GALCTND,20418.46137
GALKr,44343.2048
GALKr_reverse,27093.8564
GALM2pp,52658.36885
GALS3,27314.25764
GALT1,95078.50661
GALUi,10809.57201
GAPD,421200
GAPD_reverse,132480
GAPP,71411.82725
GARFT,403200
GARFT_reverse,40052.3476
GART,432
GCALDD,72
GDMANE,130011.786
GDPDPK,40330.37894
GDPMNH,111348.1079
GDPMNP,58494.91914
GDPTPDP,184851.3609
GF6PTA,7920
GGGABADr,20624.58608
GGGABADr_reverse,20083.16025
GGGABAH,5814339.581
GGPTRCO,59111.19011
GGPTRCS,10428.39012
GHBDHx,21755.70782
GHBDHx_reverse,135145.7337
GHMT2r,1152000
GHMT2r_reverse,36640.10614
GK1,151200
GK1_reverse,27785.55742
GLBRAN2,221256.5004
GLCATr,10408.43895
GLCATr_reverse,10000.12983
GLCDpp,43571.8008
GLCP,26911.79951
GLCP2,256439.2924
GLCRAL,24765.1176
GLCRD,16806.78677
GLCS1,12943.08398
GLCTR1,19615.95287
GLCTR2,15230.70238
GLCTR3,14212.74192
GLDBRAN2,31696.23254
GLGC,18829.61562
GLNS,119723.2776
GLTPD,22429.04508
GLTPD_reverse,26014.78708
GLU5K,90000
GLUCYS,24739.04104
GLUDC,63196.41049
GLUDy,180117.9189
GLUDy_reverse,666000
GLUN,43731.73602
GLUNpp,20661.07493
GLUPRT,219600
GLUR,88419.50993
GLUR_reverse,75600
GLUSy,135501.647
GLUTRR,9680.98199
GLUTRS,324
GLXCL,50871.83922
GLYAT,10460.27884
GLYAT_reverse,50081.79355
GLYCDx,19473.16795
GLYCK,29775.87608
GLYCK2,61745.26025
GLYCL,36542.3134
GLYCLTDx,20514.68636
GLYCLTDy,62636.42448
GLYCTO2,50485.46818
GLYCTO3,57086.12156
GLYCTO4,117077.842
GLYK,45670.44197
GLYOX,10623.00336
GLYOX3,9301.150228
GMAND,18347.65327
GMHEPAT,348334.2784
GMHEPK,1502082.994
GMHEPPA,283427.0473
GMPR,11043.44409
GMPS,24356.93407
GMPS2,18000
GND,481864.968
GNK,26754.97352
GNP,22285.81762
GOFUCR,10022.30239
GP4GH,10828.74747
GPDDA1,10438.37512
GPDDA1pp,37449.60109
GPDDA2,9300.301081
GPDDA2pp,41162.26921
GPDDA3,16136.67087
GPDDA3pp,36706.06811
GPDDA4,9300.271378
GPDDA4pp,41144.26043
GPDDA5,10984.70162
GPDDA5pp,28550.56261
GRTT,432
GRXR,11950.26729
GSNK,69004.44076
GSPMDA,57857.65322
GSPMDS,48666.39977
GTHOr,25901.61614
GTHOr_reverse,10041.29653
GTHPi,21215.21356
GTHRDHpp,75119.99162
GTHS,42649.46597
GTPCI,28.8
GTPCII2,432
GTPDPDP,11616.65916
GTPDPK,21923.85937
GUAD,142271.6549
GUAPRT,17179.19996
GUI1,86159.1663
GUI1_reverse,18227.31552
GUI2,34845.04678
GUI2_reverse,1106757.021
HACD1,38780.61833
HACD1_reverse,41623.13358
HACD2,39035.14214
HACD2_reverse,39702.90928
HACD3,39593.4512
HACD3_reverse,36814.26424
HACD4,38552.38416
HACD4_reverse,31565.19803
HACD5,40209.19967
HACD5_reverse,28543.86811
HACD6,31487.30375
HACD6_reverse,28885.7992
HACD7,34363.09202
HACD7_reverse,23943.32058
HACD8,30181.25367
HACD8_reverse,23805.65727
HADPCOADH3,21560.11817
HADPCOADH3_reverse,18258.39275
HBZOPT,9461.03602
HCO3E,32760
HCO3E_reverse,17055.96902
HCYSMT,39542.54746
HCYSMT2,9603.528682
HEMEOS,10296.6826
HEPK1,20974.87796
HEPK2,26010.86203
HEPT1,10345.03235
HEPT2,10836.90288
HEPT3,22408.29661
HEPT4,66050.8024
HETZK,11542.76602
HEX1,47562.8567
HEX7,31530.95853
HISTD,11160
HISTP,13680
HKNDDH,38363.58101
HKNTDH,18327.29297
HMBS,468
HMPK1,15927.76481
HOPNTAL,50874.6321
HPACOAT,20199.22046
HPPK2,576
HPPPNDO,35492.10059
HPYRI,50196.10612
HPYRI_reverse,10252.32424
HPYRP,20546.33029
HPYRRx,16797.03153
HPYRRy,9598.25048
HSDy,70415.01259
HSDy_reverse,638760.4157
HSK,291600
HSST,28800
HSTPT,11880
HXAND,64608.61918
HXCT,30493.60812
HXPRT,17665.84585
HYD1pp,5271939.547
HYD2pp,7210616.458
HYD3pp,29005.97007
I2FE2SR,9301.724046
I2FE2SS,9421.285561
I2FE2SS2,9497.407543
I2FE2ST,9353.641428
I4FE4SR,7.2
I4FE4ST,9505.115485
ICDHyr,191520
ICDHyr_reverse,30368.82282
ICHORS_copy1,50074.22462
ICHORS_copy2,24753.81242
ICHORS_copy2_reverse,11143.4815
ICHORT,13917.92539
ICL,1440000
ICYSDS,36
IDOND,19621.3609
IDOND_reverse,19846.42749
IDOND2,9973.965222
IG3PS,32266.5357
IGPDH,13680
IGPS,18000
ILETA,22229.68578
ILETA_reverse,21960
IMPC,17248.07481
IMPC_reverse,36000
IMPD,6480
INOSTO,30029.78275
INOSTO_reverse,28380.97591
INSH,36111.155
INSK,38426.53993
IPDDI,16631.67284
IPDDI_reverse,55097.27431
IPDPS,3096
IPMD,17640
IPPMIa,11963.94288
IPPMIa_reverse,106566.4071
IPPMIb,23255.09457
IPPMIb_reverse,123242.3232
IPPS,36000
KARA1,46800
KARA1_reverse,46800
KARA2,12960
KARA2_reverse,11785.94812
KAS14,9362.983381
KAS15,22049.2422
KDOCT2,15120
KDOPP,36000
KDOPS,2592
KDUI,45006.1627
KG6PDC,21707.18087
L_LACD2,93550.12704
L_LACD3,61053.04188
LA4NTpp,30335.10919
LACZ,74153.44238
LACZpp,21454.23258
LADGMDH,25938.68088
LALDO2x,30808.04378
LALGP,231021.2838
LCADi,22726.49816
LCARS,12525.20682
LCARS_reverse,20440.77639
LCARSyi,9500.890252
LDGUNPD,44519.35518
LDH_D,41919.84126
LDH_D_reverse,11290.79911
LDH_D2,11899.87868
LEUTAi,54098.62261
LGTHL,9557.43858
LIPAabcpp,14115.54858
LIPACabcpp,10250.91946
LIPAMPL,15754.36386
LIPATPT,25688.03264
LIPOCT,9300.465425
LIPOS,9300.554147
LKDRA,14748.35399
LKDRA_reverse,9819.411113
LPADSS,187200
LPLIPAL1A120pp,9607.451501
LPLIPAL1A140pp,21414.67088
LPLIPAL1A141pp,10375.35393
LPLIPAL1A160pp,313499.2089
LPLIPAL1A161pp,14398.00521
LPLIPAL1A180pp,9300.046054
LPLIPAL1A181pp,15755.14779
LPLIPAL1E120pp,18049.24557
LPLIPAL1E140pp,9607.460155
LPLIPAL1E141pp,9609.131398
LPLIPAL1E160pp,15013.90298
LPLIPAL1E161pp,13796.97292
LPLIPAL1E180pp,9300.057685
LPLIPAL1E181pp,9300.051662
LPLIPAL1G120pp,9607.452793
LPLIPAL1G140pp,9300.039358
LPLIPAL1G141pp,9300.056692
LPLIPAL1G160pp,9751.655563
LPLIPAL1G161pp,15394.04218
LPLIPAL1G180pp,14240.04696
LPLIPAL1G181pp,9300.05235
LPLIPAL2A120,9300.07543
LPLIPAL2A140,9300.044372
LPLIPAL2A141,9300.07818
LPLIPAL2A160,10123.72369
LPLIPAL2A161,25406.02561
LPLIPAL2A180,18839.70967
LPLIPAL2A181,13091.78521
LPLIPAL2ATE120,15214.42477
LPLIPAL2ATE140,9795.36019
LPLIPAL2ATE141,24162.76916
LPLIPAL2ATE160,27150.84664
LPLIPAL2ATE161,16457.64902
LPLIPAL2ATE180,9726.60245
LPLIPAL2ATE181,9769.098535
LPLIPAL2ATG120,15263.39692
LPLIPAL2ATG140,14782.19516
LPLIPAL2ATG141,9726.546006
LPLIPAL2ATG160,41172.89897
LPLIPAL2ATG161,28569.38076
LPLIPAL2ATG180,14302.36908
LPLIPAL2ATG181,19600.74689
LPLIPAL2E120,9300.089592
LPLIPAL2E140,9300.115008
LPLIPAL2E141,9300.051788
LPLIPAL2E160,22686.53673
LPLIPAL2E161,10543.91586
LPLIPAL2E180,21392.64662
LPLIPAL2E181,9300.052674
LPLIPAL2G120,9300.050474
LPLIPAL2G140,16311.88717
LPLIPAL2G141,9300.047494
LPLIPAL2G160,10136.74444
LPLIPAL2G161,11808.07575
LPLIPAL2G180,10096.05001
LPLIPAL2G181,10096.07048
LSERDHr,14125.37111
LSERDHr_reverse,11184.7652
LYSAM,26321.80499
LYSAM_reverse,25606.02051
LYSDC,11370.9205
LYXI,47448.98608
M1PD,21414.05704
